sample_id,smell,entity_type,repository,path,start_line,code_name,reviews,severity_mean,unanimous,fired_strategy,fired_with_size
6341451,data class,class,git@github.com:eclipse/linuxtools.git,/containers/org.eclipse.linuxtools.docker.ui/src/org/eclipse/linuxtools/internal/docker/ui/wizards/ContainerEnvironmentVariableDialog.java,34,org.eclipse.linuxtools.internal.docker.ui.wizards.ContainerEnvironmentVariableDialog,2,none,1,0,0
6351518,feature envy,function,git@github.com:eclipse/linuxtools.git,/valgrind/org.eclipse.linuxtools.valgrind.launch/src/org/eclipse/linuxtools/internal/valgrind/launch/ValgrindOptionsTab.java,638,org.eclipse.linuxtools.internal.valgrind.launch.ValgrindOptionsTab#setDefaults ILaunchConfigurationWorkingCopy,6,minor,0,1,1
6350174,long method,function,git@github.com:eclipse/linuxtools.git,/profiling/org.eclipse.linuxtools.dataviewers/src/org/eclipse/linuxtools/dataviewers/actions/STExpandAllTreeAction.java,35,org.eclipse.linuxtools.dataviewers.actions.STExpandAllTreeAction.STExpandAllTreeAction AbstractSTTreeViewer,2,none,1,0,0
6346063,long method,function,git@github.com:eclipse/linuxtools.git,/containers/org.eclipse.linuxtools.docker.integration.tests/src/org/eclipse/linuxtools/docker/integration/tests/mock/MockConsoleView.java,34,org.eclipse.linuxtools.docker.integration.tests.mock.MockConsoleView.Builder#build,6,none,0,0,0
6340833,long method,function,git@github.com:eclipse/lsp4j.git,/org.eclipse.lsp4j.debug/src/main/xtend-gen/org/eclipse/lsp4j/debug/ThreadsResponse.java,75,org.eclipse.lsp4j.debug.ThreadsResponse#hashCode,2,none,1,0,0
6341238,long method,function,git@github.com:eclipse/lsp4j.git,/org.eclipse.lsp4j/src/main/xtend-gen/org/eclipse/lsp4j/adapters/VersionedTextDocumentIdentifierTypeAdapter.java,40,org.eclipse.lsp4j.adapters.VersionedTextDocumentIdentifierTypeAdapter#writeVersion JsonWriter|Integer,6,none,0,0,0
6340836,blob,class,git@github.com:eclipse/lsp4j.git,/org.eclipse.lsp4j.jsonrpc/src/main/java/org/eclipse/lsp4j/jsonrpc/json/adapters/JsonElementTypeAdapter.java,34,org.eclipse.lsp4j.jsonrpc.json.adapters.JsonElementTypeAdapter.Factory,2,none,1,0,0
6340126,feature envy,function,git@github.com:eclipse/lsp4j.git,/org.eclipse.lsp4j/src/main/xtend-gen/org/eclipse/lsp4j/RenameParams.java,76,org.eclipse.lsp4j.RenameParams#getPosition,2,none,1,0,0
6342054,feature envy,function,git@github.com:eclipse/lsp4j.git,/org.eclipse.lsp4j.debug/src/main/xtend-gen/org/eclipse/lsp4j/debug/SetFunctionBreakpointsResponse.java,45,org.eclipse.lsp4j.debug.SetFunctionBreakpointsResponse#setBreakpoints Breakpoint[],2,none,1,0,0
6357053,blob,class,git@github.com:eclipse/m2e-core.git,/org.eclipse.m2e.launching/src/org/eclipse/m2e/ui/internal/launch/MavenLaunchMainTab.java,671,org.eclipse.m2e.ui.internal.launch.MavenLaunchMainTab.BrowseWorkspaceFileAction,2,none,1,0,0
6358306,blob,class,git@github.com:eclipse/m2e-core.git,/org.eclipse.m2e.model.edit/src/main/java/org/eclipse/m2e/model/edit/pom/impl/ReportSetImpl.java,43,org.eclipse.m2e.model.edit.pom.impl.ReportSetImpl,6,minor,0,0,0
6363556,blob,class,git@github.com:eclipse/m2e-core.git,/org.eclipse.m2e.core/src/org/eclipse/m2e/core/internal/embedder/AbstractRunnable.java,24,org.eclipse.m2e.core.internal.embedder.AbstractRunnable,2,none,1,0,0
6363175,blob,class,git@github.com:eclipse/m2e-core.git,/org.eclipse.m2e.core/src/org/eclipse/m2e/core/internal/launch/ClasspathEntry.java,19,org.eclipse.m2e.core.internal.launch.ClasspathEntry,2,none,1,0,0
6363367,data class,class,git@github.com:eclipse/m2e-core.git,/org.eclipse.m2e.editor/src/org/eclipse/m2e/editor/pom/MavenPomEditor.java,455,org.eclipse.m2e.editor.pom.MavenPomEditor.LoadEffectivePomJob,2,none,1,0,0
6364375,data class,class,git@github.com:eclipse/microprofile-opentracing.git,/tck/base/src/main/java/org/eclipse/microprofile/opentracing/tck/application/TestAnnotatedClass.java,29,org.eclipse.microprofile.opentracing.tck.application.TestAnnotatedClass,2,none,1,0,0
6431408,long method,function,git@github.com:eclipse/milo.git,/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/BrowseDescription.java,63,org.eclipse.milo.opcua.stack.core.types.structured.BrowseDescription#getNodeClassMask,2,none,1,0,0
6435518,feature envy,function,git@github.com:eclipse/milo.git,/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/QueryNextResponse.java,54,org.eclipse.milo.opcua.stack.core.types.structured.QueryNextResponse#getTypeId,2,none,1,0,0
6432897,data class,class,git@github.com:eclipse/milo.git,/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/types/objects/SystemOffNormalAlarmType.java,3,org.eclipse.milo.opcua.sdk.server.model.types.objects.SystemOffNormalAlarmType,2,none,1,0,0
6446491,blob,class,git@github.com:eclipse/milo.git,/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/nodes/objects/TripAlarmNode.java,21,org.eclipse.milo.opcua.sdk.server.model.nodes.objects.TripAlarmNode,2,none,1,0,0
6445238,blob,class,git@github.com:eclipse/milo.git,/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/OptionSet.java,23,org.eclipse.milo.opcua.stack.core.types.structured.OptionSet,8,minor,0,0,0
6436372,feature envy,function,git@github.com:eclipse/milo.git,/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/events/conversions/DoubleConversions.java,67,org.eclipse.milo.opcua.sdk.server.events.conversions.DoubleConversions.doubleToInt32 Double,2,none,1,0,0
6437526,blob,class,git@github.com:eclipse/milo.git,/opc-ua-sdk/sdk-core/src/main/java/org/eclipse/milo/opcua/sdk/core/util/StreamUtil.java,16,org.eclipse.milo.opcua.sdk.core.util.StreamUtil,2,none,1,0,0
6445781,feature envy,function,git@github.com:eclipse/milo.git,/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/util/ManifestUtil.java,43,org.eclipse.milo.opcua.stack.core.util.ManifestUtil.load,2,none,1,0,0
6437408,data class,class,git@github.com:eclipse/milo.git,/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/UaServiceFaultException.java,15,org.eclipse.milo.opcua.stack.core.UaServiceFaultException,2,none,1,0,0
6434677,blob,class,git@github.com:eclipse/milo.git,/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/methods/GetRejectedListMethod.java,26,org.eclipse.milo.opcua.sdk.server.model.methods.GetRejectedListMethod,2,none,1,0,0
6438819,data class,class,git@github.com:eclipse/milo.git,/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/EventFilter.java,23,org.eclipse.milo.opcua.stack.core.types.structured.EventFilter,2,none,1,0,0
6462019,long method,function,git@github.com:eclipse/milo.git,/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/namespaces/loader/UaVariableLoader.java,6093,org.eclipse.milo.opcua.sdk.server.namespaces.loader.UaVariableLoader#buildNode462,2,none,1,0,0
6432034,long method,function,git@github.com:eclipse/milo.git,/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/nodes/objects/OperationLimitsNode.java,157,org.eclipse.milo.opcua.sdk.server.model.nodes.objects.OperationLimitsNode#getMaxNodesPerHistoryUpdateDataNode,2,none,1,0,0
6431594,long method,function,git@github.com:eclipse/milo.git,/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/nodes/objects/DialogConditionNode.java,101,org.eclipse.milo.opcua.sdk.server.model.nodes.objects.DialogConditionNode#getOkResponse,2,none,1,0,0
6431696,long method,function,git@github.com:eclipse/milo.git,/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/ModelChangeStructureDataType.java,60,org.eclipse.milo.opcua.stack.core.types.structured.ModelChangeStructureDataType#toString,2,none,1,0,0
6462072,long method,function,git@github.com:eclipse/milo.git,/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/namespaces/loader/UaVariableLoader.java,6764,org.eclipse.milo.opcua.sdk.server.namespaces.loader.UaVariableLoader#buildNode515,2,none,1,0,0
6465533,long method,function,git@github.com:eclipse/milo.git,/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/namespaces/loader/UaVariableLoader.java,12795,org.eclipse.milo.opcua.sdk.server.namespaces.loader.UaVariableLoader#buildNode1076,2,none,1,0,0
6445236,feature envy,function,git@github.com:eclipse/milo.git,/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/ContentFilter.java,66,org.eclipse.milo.opcua.stack.core.types.structured.ContentFilter.Codec#decode UaDecoder,2,none,1,0,0
6430791,long method,function,git@github.com:eclipse/milo.git,/milo-examples/server-examples/src/main/java/org/eclipse/milo/examples/server/ExampleNamespace.java,503,org.eclipse.milo.examples.server.ExampleNamespace#addDataAccessNodes UaFolderNode,6,minor,0,0,0
6459837,feature envy,function,git@github.com:eclipse/milo.git,/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/namespaces/loader/UaVariableLoader.java,1280,org.eclipse.milo.opcua.sdk.server.namespaces.loader.UaVariableLoader#buildNode80,6,none,0,0,0
6459836,long method,function,git@github.com:eclipse/milo.git,/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/namespaces/loader/UaVariableLoader.java,1265,org.eclipse.milo.opcua.sdk.server.namespaces.loader.UaVariableLoader#buildNode79,6,none,0,0,0
6546542,blob,class,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/editor/syntaxcoloring/InternalN4JSParser.java,36478,org.eclipse.n4js.ui.editor.syntaxcoloring.InternalN4JSParser.ruleDoubleLiteral_return,2,none,1,0,0
6546622,feature envy,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.semver/src-gen/org/eclipse/n4js/semver/services/SemverGrammarAccess.java,1703,org.eclipse.n4js.semver.services.SemverGrammarAccess#getWILDCARDAccess,2,none,1,0,0
6546066,blob,class,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js/src/org/eclipse/n4js/validation/validators/N4JSLambdaValidator.java,29,org.eclipse.n4js.validation.validators.N4JSLambdaValidator,2,none,1,0,0
6834699,feature envy,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/services/N4JSGrammarAccess.java,625,org.eclipse.n4js.services.N4JSGrammarAccess.ExportClauseElements#getGroup_1_1,2,none,1,0,0
6836240,blob,class,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ts.model/emf-gen/org/eclipse/n4js/ts/typeRefs/UnknownTypeRef.java,37,org.eclipse.n4js.ts.typeRefs.UnknownTypeRef,2,none,1,0,0
6840313,long method,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.jsdoc/emf-gen/org/eclipse/n4js/jsdoc/dom/impl/TagImpl.java,124,org.eclipse.n4js.jsdoc.dom.impl.TagImpl#getTitle,2,none,1,0,0
6839392,feature envy,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.transpiler/src/org/eclipse/n4js/transpiler/InformationRegistry.java,91,org.eclipse.n4js.transpiler.InformationRegistry#markAsToHoist FunctionDeclaration,2,none,1,0,0
6841877,blob,class,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js/src/org/eclipse/n4js/typesystem/AbstractJudgment.java,29,org.eclipse.n4js.typesystem.AbstractJudgment,2,none,1,0,0
6544247,blob,class,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ts/src-gen/org/eclipse/n4js/ts/services/TypeExpressionsGrammarAccess.java,201,org.eclipse.n4js.ts.services.TypeExpressionsGrammarAccess.TypeRefWithoutModifiersElements,10,minor,0,0,0
6834927,blob,class,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/services/N4JSGrammarAccess.java,6096,org.eclipse.n4js.services.N4JSGrammarAccess.BitwiseORExpressionElements,10,minor,0,0,0
6844792,long method,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ui/src/org/eclipse/n4js/ui/binaries/IllegalBinaryStateDialog.java,97,org.eclipse.n4js.ui.binaries.IllegalBinaryStateDialog.createCustomAreaWithLink Composite|Dialog|Binary,8,major,0,1,1
6613156,data class,class,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.utils/src/org/eclipse/n4js/utils/Procedure.java,18,org.eclipse.n4js.utils.Procedure,2,none,1,0,0
6610964,feature envy,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ts.ui/src-gen/org/eclipse/n4js/ts/ui/contentassist/antlr/lexer/InternalTypesLexer.java,1863,org.eclipse.n4js.ts.ui.contentassist.antlr.lexer.InternalTypesLexer#mFullStop,2,none,1,0,0
6889571,long method,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ts.model/emf-gen/org/eclipse/n4js/ts/types/impl/TConstableElementImpl.java,179,org.eclipse.n4js.ts.types.impl.TConstableElementImpl#eUnset int,2,none,1,0,0
6873573,long method,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.generator.headless/src/org/eclipse/n4js/generator/headless/HeadlessHelper.java,82,org.eclipse.n4js.generator.headless.HeadlessHelper#registerProjectsToFileBasedWorkspace Iterable<URI>|FileBasedWorkspace,4,minor,0,0,0
6610938,long method,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ts.ui/src-gen/org/eclipse/n4js/ts/ui/contentassist/antlr/lexer/InternalTypesLexer.java,1322,org.eclipse.n4js.ts.ui.contentassist.antlr.lexer.InternalTypesLexer#mThis_1,2,none,1,0,0
6953316,feature envy,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.jsdoc/emf-gen/org/eclipse/n4js/jsdoc/dom/impl/ContentNodeImpl.java,175,org.eclipse.n4js.jsdoc.dom.impl.ContentNodeImpl#eSet int|Object,2,none,1,0,0
6871109,feature envy,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ts.ui/src-gen/org/eclipse/n4js/ts/ui/contentassist/antlr/internal/InternalTypesParser.java,50037,org.eclipse.n4js.ts.ui.contentassist.antlr.internal.InternalTypesParser#rule__DefaultFormalParameter__HasInitializerAssignmentAssignment_0,2,none,1,0,0
6611503,blob,class,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js/src/org/eclipse/n4js/validation/validators/utils/MemberMatrix.java,59,org.eclipse.n4js.validation.validators.utils.MemberMatrix,6,minor,0,1,1
6835472,feature envy,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ui/src/org/eclipse/n4js/ui/internal/N4JSEclipseProject.java,65,org.eclipse.n4js.ui.internal.N4JSEclipseProject#getProjectDescriptionLocation,2,none,1,0,0
6951541,data class,class,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ui/src/org/eclipse/n4js/ui/wizard/project/N4JSNewProjectWizard.java,31,org.eclipse.n4js.ui.wizard.project.N4JSNewProjectWizard,6,none,0,0,0
6546019,data class,class,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ts.model/emf-gen/org/eclipse/n4js/ts/typeRefs/Wildcard.java,38,org.eclipse.n4js.ts.typeRefs.Wildcard,2,none,1,0,0
6946489,long method,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/lexer/InternalN4JSLexer.java,13138,org.eclipse.n4js.ui.contentassist.antlr.lexer.InternalN4JSLexer#mAsteriskEqualsSign,2,none,1,0,0
6846111,feature envy,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.jsdoc2spec/src/org/eclipse/n4js/jsdoc2spec/SubMonitorMsg.java,92,org.eclipse.n4js.jsdoc2spec.SubMonitorMsg#beginTask String|int,2,none,1,0,0
6610923,long method,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ts.ui/src-gen/org/eclipse/n4js/ts/ui/contentassist/antlr/lexer/InternalTypesLexer.java,1007,org.eclipse.n4js.ts.ui.contentassist.antlr.lexer.InternalTypesLexer#mClass,2,none,1,0,0
6614282,feature envy,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.smith.ui/src/org/eclipse/n4js/smith/ui/ResourceLoadingStatistics.java,233,org.eclipse.n4js.smith.ui.ResourceLoadingStatistics#countN4JSResourcesBuiltIn ResourceSet,2,none,1,0,0
6605165,long method,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/editor/syntaxcoloring/InternalN4JSParser.java,59301,org.eclipse.n4js.ui.editor.syntaxcoloring.InternalN4JSParser#synpred200_InternalN4JSParser_fragment,6,none,0,0,0
6840071,feature envy,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/serializer/N4JSSemanticSequencer.java,14539,org.eclipse.n4js.serializer.N4JSSemanticSequencer#sequence_JSXSpreadAttribute ISerializationContext|JSXSpreadAttribute,2,none,1,0,0
6945437,feature envy,function,git@github.com:eclipse/n4js.git,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/parser/antlr/internal/InternalN4JSParser.java,79772,org.eclipse.n4js.parser.antlr.internal.InternalN4JSParser#synpred201_InternalN4JSParser_fragment,2,none,1,0,0
6392412,data class,class,git@github.com:eclipse/nebula.widgets.nattable.git,/org.eclipse.nebula.widgets.nattable.core.test/src/org/eclipse/nebula/widgets/nattable/viewport/ViewportLayerTest2.java,21,org.eclipse.nebula.widgets.nattable.viewport.ViewportLayerTest2,2,none,1,0,0
6407807,blob,class,git@github.com:eclipse/nebula.widgets.nattable.git,/org.eclipse.nebula.widgets.nattable.core/src/org/eclipse/nebula/widgets/nattable/copy/serializing/CopyDataToClipboardSerializer.java,21,org.eclipse.nebula.widgets.nattable.copy.serializing.CopyDataToClipboardSerializer,2,none,1,0,0
6398884,data class,class,git@github.com:eclipse/nebula.widgets.nattable.git,/org.eclipse.nebula.widgets.nattable.examples/src/org/eclipse/nebula/widgets/nattable/examples/_300_Data/_304_DynamicColumnExample.java,202,org.eclipse.nebula.widgets.nattable.examples._300_Data._304_DynamicColumnExample.SimpleColumnHeaderDataProvider,2,none,1,0,0
6398866,long method,function,git@github.com:eclipse/nebula.widgets.nattable.git,/org.eclipse.nebula.widgets.nattable.core/src/org/eclipse/nebula/widgets/nattable/fillhandle/FillHandleLayerPainter.java,563,org.eclipse.nebula.widgets.nattable.fillhandle.FillHandleLayerPainter#getHandleColor IConfigRegistry,6,none,0,0,0
